mesto,id_tekmovalca,tocke
30,5404,176.4
31,4664,87.1
32,2970,83.4
33,4015,82.9
34,2092,81.7
35,2987,81.2
36,2113,78.4
37,3023,77.9
38,4025,76.6
38,4236,76.6
40,2041,75.2
41,3787,74.0
42,4322,73.9
42,2034,73.9
44,4561,69.3
45,2077,68.4
46,4041,67.5
47,4615,66.6
47,4947,66.6
49,4580,61.1
50,4321,53.9
1,2010,285.1
2,4889,272.9
3,4724,270.0
4,2039,269.8
5,2062,263.0
6,2813,262.4
7,4143,259.4
8,1995,259.3
9,5064,257.4
10,5040,253.9
11,4141,253.8
12,2033,243.9
13,2067,241.6
14,2815,240.2
15,4593,234.3
16,4547,233.4
17,3012,231.5
18,4880,229.2
19,1970,227.9
20,2934,225.2
21,2975,225.1
22,4664,222.5
23,4801,213.2
24,4613,211.0
25,2917,198.2
26,2092,198.0
27,4580,195.9
28,4226,187.2
29,2113,183.7
30,2138,182.9
31,4174,97.0
32,1998,95.8
33,3157,95.7
34,1984,94.8
35,1991,92.9
36,2918,91.6
36,5404,91.6
38,2812,90.7
39,2947,89.4
40,2077,88.9
41,4321,88.5
42,5038,87.9
43,4597,85.2
44,2970,84.3
45,4561,82.6
46,4322,80.7
47,4579,76.5
48,4333,72.9
49,4774,71.8
50,2034,65.7
1,2039,293.8
2,4141,285.3
3,4889,278.9
4,2062,271.2
5,2813,267.5
6,2067,266.6
7,2088,260.6
8,5040,259.5
9,5038,257.4
10,4580,254.7
11,4547,251.0
12,2010,250.9
13,4143,249.7
14,4613,247.8
15,2903,246.9
16,1984,246.2
17,4321,241.8
18,4880,239.2
19,4259,237.0
20,3071,235.7
21,2975,233.8
22,4801,231.3
23,1990,229.1
24,2049,214.5
25,2113,214.2
26,4882,210.2
27,2016,205.5
28,2033,138.2
29,2934,124.5
30,5064,123.0
31,2031,106.0
32,2129,104.7
33,2022,101.7
34,2026,101.6
35,2812,100.6
36,1970,100.3
36,3012,100.3
38,4664,98.4
39,1996,98.3
40,4593,97.4
41,1998,97.3
42,4325,95.2
43,3157,94.4
44,2660,91.0
45,3104,89.8
46,2041,88.8
47,2815,88.3
48,4561,87.9
49,4322,82.4
50,2025,79.7
1,2039,257.7
2,5040,245.7
3,2813,242.4
4,4889,242.1
5,5038,241.7
6,2067,235.7
7,4141,234.0
8,2088,233.1
9,2010,230.3
10,2062,224.0
11,2033,222.5
12,3071,221.9
13,3012,221.0
14,2934,217.4
15,2022,217.1
16,4880,215.1
17,1984,213.5
18,4801,213.3
19,4325,211.2
20,1990,210.6
21,5064,209.6
22,1970,208.8
23,4613,208.7
24,2975,207.5
25,2138,196.3
26,4561,194.1
27,2031,194.0
28,3104,186.5
29,4664,183.2
30,4259,180.0
31,2812,95.3
32,2025,95.2
33,2026,94.8
34,4321,93.9
35,4774,93.4
36,4580,92.0
37,2903,91.9
38,2113,90.3
39,2660,90.2
40,4015,87.0
41,4547,86.6
42,2947,85.7
43,1996,84.2
44,3157,83.9
45,5053,81.6
46,2077,77.5
47,2049,77.4
48,4336,68.9
49,2041,67.4
1,4889,283.1
2,2010,276.2
3,4025,273.3
4,3071,272.3
5,2088,259.8
6,2033,259.5
7,2039,253.6
8,2062,251.8
9,4880,251.2
10,2934,250.3
11,2067,250.1
12,5064,249.6
13,2092,248.7
14,2660,248.5
15,2022,248.2
16,2813,246.7
17,5040,245.8
18,4259,244.8
19,4141,243.2
20,4613,241.6
21,1970,240.5
22,2917,231.3
23,3023,228.5
24,4593,225.6
25,1984,221.7
26,1990,219.3
27,2975,219.0
28,4015,207.1
29,4801,196.5
30,4664,195.3
31,2031,109.8
32,2970,109.5
33,2095,107.1
34,1906,99.0
35,2009,98.1
36,2035,96.6
37,2929,96.3
38,1994,95.3
39,2016,93.6
40,4012,87.6
41,2915,87.2
42,2113,86.7
43,2947,83.1
44,3787,78.1
45,2916,76.3
46,5404,73.5
47,4615,72.6
48,4597,72.2
49,4947,62.1
1,2067,265.9
2,2062,260.6
3,4143,258.0
4,5040,256.4
5,1970,256.0
6,1995,254.1
7,1991,253.4
8,4025,252.8
9,2088,252.1
10,4889,250.7
11,1998,243.3
12,2903,241.3
13,2813,239.8
14,4141,238.4
15,2039,237.3
16,5064,233.9
17,3023,233.6
18,2918,232.9
19,2031,230.5
20,2092,229.3
21,4547,225.4
22,2812,225.1
23,1984,223.5
24,2987,220.6
25,4173,217.2
26,2975,214.3
27,4613,214.1
28,4615,211.3
29,4322,210.0
30,4880,205.8
31,2009,93.4
32,5404,93.0
33,2970,92.9
34,2929,90.3
35,4561,89.2
36,2815,88.9
37,2998,88.5
38,4186,87.6
39,4664,87.3
40,4321,87.2
41,4801,86.7
42,2095,85.0
43,3071,84.6
44,2010,84.0
45,4259,81.2
46,2934,78.6
47,2016,72.1
48,2034,71.6
49,2917,63.6
50,4184,52.3
1,5040,276.0
2,4889,269.2
3,2039,264.7
4,2067,255.2
5,2062,242.4
6,2815,241.8
7,1995,241.3
8,4186,240.1
9,1991,238.4
10,2088,236.9
11,2934,234.3
12,4143,232.9
12,2010,232.9
14,4880,231.5
15,2975,231.0
16,1984,230.7
17,2918,230.1
18,3023,228.3
18,2031,228.3
20,4141,226.3
21,4547,224.0
22,2987,221.0
23,4664,214.6
24,2812,212.0
25,1996,211.6
26,4321,211.4
27,3071,210.6
28,2929,210.3
29,4025,209.6
30,4173,203.4
31,2016,114.9
32,2903,114.3
33,1970,114.0
34,3012,113.5
35,2092,113.4
36,1998,113.0
36,4333,113.0
38,2077,112.5
39,5064,112.1
40,2813,111.6
40,4613,111.6
42,2033,109.8
43,2998,105.1
44,5404,103.5
45,4615,96.9
46,4174,96.1
47,2939,93.9
48,4322,93.6
49,4561,90.3
50,4593,86.6
1,2039,272.9
2,2062,257.6
3,2934,254.0
4,4141,242.5
5,2067,241.1
6,2813,239.3
7,4613,230.4
8,2088,228.4
9,2022,225.3
10,1995,223.8
11,3071,223.2
12,4593,221.5
12,2965,221.5
14,4889,221.1
14,1996,221.1
16,2016,218.2
17,4143,216.5
18,5064,214.6
19,5040,212.6
20,4580,208.6
21,2025,207.6
22,4041,205.3
23,4547,203.0
24,4325,202.6
25,1991,201.9
26,4367,200.3
27,4025,196.2
28,5404,193.6
29,4724,189.1
30,3023,183.2
31,2041,99.1
32,2031,98.9
33,2819,98.4
34,4144,98.3
35,2815,97.0
36,2033,95.7
37,2903,94.7
38,1998,94.3
38,2918,94.3
40,4215,94.2
41,4322,93.9
42,3787,93.2
43,2987,91.0
44,4880,90.6
45,4321,90.3
46,4579,90.2
47,4015,88.8
48,3090,87.4
49,4947,86.0
50,2077,85.2
51,2975,84.2
52,3157,81.5
53,1984,76.2
54,2998,72.7
55,2009,66.0
56,2092,62.5
57,4561,47.5
58,4186,37.5
59,2929,4645.0
1,2067,121.8
2,2815,113.9
3,1991,110.4
4,2934,108.6
5,2088,105.3
5,1998,105.3
7,4889,101.7
8,2033,99.9
9,4143,98.5
10,1995,97.0
10,4041,97.0
12,2022,96.8
13,4613,96.6
14,3787,95.7
15,4141,92.2
16,5404,91.2
16,4144,91.2
18,1996,90.8
19,4880,90.3
19,4321,90.3
21,5064,89.0
22,2903,88.8
23,2975,88.5
24,3023,88.0
24,4579,88.0
26,2092,87.6
27,4724,87.0
28,4593,86.2
29,4580,86.1
30,4367,85.7
31,2813,85.2
32,2965,83.9
33,4325,82.7
34,3071,82.2
35,2819,82.1
36,2016,81.6
37,2918,80.6
38,1984,79.5
39,2929,78.9
40,4215,78.5
41,5040,77.5
42,2041,77.4
43,2025,76.5
44,4025,72.5
45,4947,71.1
46,4322,67.5
47,2062,67.4
48,2987,67.1
49,4547,64.8
49,4186,64.8
51,4015,63.3
52,2031,61.2
53,3157,59.4
54,2039,54.7
55,2009,52.4
56,3090,52.1
57,4561,52.0
58,2077,49.8
59,2998,46.1
1,4889,388.3
2,4143,384.1
3,1991,377.7
4,1995,374.0
5,4580,369.3
6,2092,366.9
7,4547,365.2
8,2039,362.5
9,2010,360.8
10,2815,358.6
11,2067,358.1
12,2917,355.5
13,2918,353.3
14,2813,353.1
15,2660,348.3
16,2965,343.4
17,4333,333.7
18,2062,332.2
19,2947,321.6
20,2975,311.3
21,5064,310.1
22,4613,309.8
23,4141,306.4
24,2934,305.8
25,4321,303.8
26,1996,294.8
27,3090,291.3
28,4664,291.1
29,4322,283.1
30,3787,269.1
31,2929,142.2
32,2903,141.7
33,2928,139.9
34,2077,138.3
35,4882,137.1
36,1998,133.5
37,4880,132.3
38,2034,129.0
39,2025,123.0
40,2033,113.0
41,3028,112.3
42,4748,104.3
1,2039,423.5
2,2067,408.4
3,4025,402.8
4,2918,398.5
5,2815,392.6
6,4889,391.5
7,1995,389.1
8,2934,383.2
9,2033,382.1
10,5064,380.4
11,4141,377.3
12,4724,376.0
13,2062,375.8
14,4880,374.7
15,4143,374.1
16,2088,371.4
17,3023,370.6
18,1991,368.1
19,3071,366.6
20,2092,366.3
21,4580,365.4
22,4041,365.1
23,4593,362.2
24,4321,359.3
25,1998,358.8
26,2917,358.2
27,4176,351.3
28,2819,344.0
29,4367,340.2
30,2813,330.4
31,4613,160.7
32,2045,168.3
33,4547,167.9
34,4174,165.8
35,2077,165.7
36,3104,165.1
37,2022,163.7
38,2034,161.2
39,1996,158.1
40,4782,157.3
1,4889,265.0
2,4143,263.9
3,2067,261.5
4,4547,257.7
5,1995,251.2
6,2039,249.9
7,2062,234.0
8,1970,231.2
9,2928,230.7
10,2010,229.7
11,5040,227.3
12,2813,224.7
13,4141,220.0
14,2088,219.0
15,4321,217.9
16,5038,216.7
17,1998,215.1
18,2815,213.3
19,1984,212.9
20,4880,212.1
21,4580,211.5
22,4613,211.1
23,2092,209.3
24,2903,209.2
25,2934,208.7
26,2975,207.9
27,2033,207.5
28,2022,202.2
29,1991,192.3
30,4186,191.5
31,4041,105.7
32,4025,104.4
33,2917,103.5
34,2660,100.8
35,3012,99.9
36,2178,99.3
36,5064,99.3
38,2965,99.0
39,1906,98.5
40,2918,98.1
41,4259,97.1
42,3023,93.0
43,2987,91.6
44,2920,90.7
45,4734,88.4
46,2947,87.0
47,1972,86.7
48,1990,84.9
49,2931,83.0
50,5404,81.1
1,5040,291.9
2,4889,289.1
3,2067,275.5
4,2813,269.1
5,4143,262.4
6,2660,254.9
7,2062,254.0
8,2039,252.4
9,4321,251.3
10,2010,248.1
11,1995,246.3
12,4547,246.2
13,5064,243.1
14,2815,242.0
15,5038,240.8
16,2033,237.2
17,2965,236.2
18,1998,235.8
19,4880,232.5
20,2088,230.4
21,2928,229.9
22,4141,228.4
22,1970,228.4
24,2092,224.9
25,1991,223.9
26,4186,222.4
27,1984,220.4
28,4580,218.4
29,2920,217.1
30,1972,210.9
31,2975,110.4
31,4259,110.4
33,3787,109.8
34,2113,108.5
35,4593,108.0
36,2934,107.2
37,4025,105.7
37,3023,105.7
37,2918,105.7
40,2929,104.3
41,4012,101.1
42,2022,100.7
43,1906,100.3
43,2947,100.3
45,4613,96.6
46,4041,95.7
47,4963,94.8
48,2987,93.0
49,2016,91.2
50,4322,89.8
1,4143,261.6
2,3012,249.9
3,2815,249.3
4,4889,242.9
5,5064,238.5
6,4580,236.0
7,2088,233.1
8,4367,231.5
9,2062,230.8
10,2934,229.4
11,2067,227.1
12,4141,226.1
13,4880,223.8
14,2918,220.6
15,2917,219.0
16,4259,217.4
17,2927,216.9
18,2813,214.7
19,4012,214.2
20,2530,212.4
21,2033,209.6
22,1998,209.2
23,4379,207.9
24,2660,202.9
25,2022,201.5
26,2045,200.9
27,2987,197.1
28,2016,192.3
29,4322,188.7
30,2025,186.4
31,2928,91.2
32,2010,90.7
33,2018,89.2
34,2819,88.0
35,2119,87.3
36,4615,87.0
37,4646,86.1
38,4325,84.8
39,4015,84.3
39,4947,84.3
41,2546,81.1
41,4613,81.1
43,3037,80.9
44,4321,80.7
44,2852,80.7
46,2933,79.2
47,2036,78.8
48,2026,73.8
49,4009,71.1
50,4269,70.2
1,4143,288.7
2,3012,272.5
3,2934,264.3
4,2917,258.4
5,4880,253.6
6,2927,238.0
7,2062,235.2
8,2918,233.3
9,4367,229.2
10,2067,228.7
11,2815,226.3
12,5064,222.9
13,2546,214.9
14,2033,209.4
15,2660,207.3
16,4889,207.0
17,2088,205.5
18,2016,203.6
19,4141,198.2
20,4321,197.9
21,2045,197.6
22,4379,191.9
23,2819,191.3
24,2119,188.5
25,4259,175.9
26,2036,159.6
27,4547,157.7
28,2813,156.9
29,2025,156.0
30,4322,153.7
31,4015,91.4
32,2987,90.6
33,4963,90.3
34,2928,88.8
35,4646,87.9
36,4615,87.0
37,2018,86.6
38,2010,82.8
39,1998,82.5
40,4012,80.2
41,4613,80.0
42,2022,78.0
43,4024,69.7
44,2852,69.4
45,4325,69.1
46,4009,68.8
47,4947,62.9
48,4580,53.3
49,3037,46.1
50,2530,41.7
1,4143,254.5
2,1995,243.5
3,5040,242.5
4,4801,239.0
5,2088,238.0
5,4025,238.0
7,5064,237.0
8,4141,236.0
9,2917,232.5
10,2039,232.0
11,2927,228.5
12,2062,228.0
13,4580,226.5
14,3012,225.0
15,2067,223.0
16,4259,222.5
17,2819,220.5
17,4367,220.5
19,4186,220.0
20,4880,219.0
21,4643,217.5
22,4015,215.5
23,2934,215.0
24,1906,213.5
24,4041,213.5
26,2022,210.0
26,2530,210.0
28,1970,209.0
29,3023,200.0
30,4547,193.0
31,1991,103.5
32,2031,103.0
33,4615,102.5
34,4321,102.0
35,2918,101.5
35,5298,101.5
37,4613,99.0
38,1972,97.5
39,3090,97.0
40,2045,96.5
41,2975,95.5
41,2987,95.5
41,2025,95.5
44,2026,93.5
45,4646,89.5
46,4922,87.5
47,4336,85.5
48,2546,76.0
49,4724,68.5
1,5040,447.0
2,1995,427.8
3,2917,420.6
4,4889,420.1
5,2934,419.7
6,5064,410.1
7,3012,400.2
8,1991,393.9
9,2039,393.0
10,2062,392.4
11,2815,389.6
12,4593,387.3
13,2067,384.8
14,2010,378.9
15,2031,377.7
16,1998,377.0
17,4041,376.2
18,2918,375.5
19,4143,373.9
19,2927,373.9
21,4259,370.5
22,4367,367.5
23,4141,366.5
24,4646,363.6
25,2088,357.8
26,2999,353.4
27,4025,352.6
28,3023,350.7
29,4321,337.3
30,2025,324.5
31,4801,174.3
32,2947,170.1
33,4615,168.7
34,2819,167.5
35,4173,167.1
36,4174,165.0
37,1990,161.3
38,4009,161.0
39,4325,118.9
40,2033,50.1
1,5040,442.1
2,2815,435.2
3,3012,418.8
4,2918,418.5
5,1995,397.2
6,2934,395.9
7,5064,393.1
8,4889,391.6
9,2067,390.4
10,1998,384.4
11,2660,384.3
12,2039,383.8
13,2819,378.5
14,1991,377.3
14,4880,377.3
16,2010,371.5
17,4143,368.9
18,2062,368.7
19,4041,364.3
20,4259,363.8
21,2927,360.9
22,2088,358.8
23,4367,358.6
24,4025,357.9
25,4141,356.5
26,2813,346.4
27,2928,344.8
28,4646,342.6
29,4321,342.0
30,4801,339.4
31,3023,146.3
32,2022,92.9
33,2917,45.0
1,4143,260.4
2,4141,254.4
3,5064,252.9
4,5040,249.8
5,2088,242.6
6,2927,232.3
7,2062,231.2
8,2928,231.1
9,4025,226.2
10,2039,223.9
11,4041,222.6
12,2067,222.5
13,4801,222.4
14,4643,221.5
15,2934,217.8
16,1995,217.5
17,1991,216.0
17,2660,216.0
19,2546,211.4
20,2010,207.3
21,2917,206.4
22,3071,199.1
23,2813,194.1
24,1906,188.2
25,4880,186.9
25,2903,186.9
27,2815,182.3
28,2045,177.3
29,2033,174.9
30,2025,161.7
31,4615,92.1
32,2918,92.0
33,2009,91.6
34,2026,91.1
35,4646,90.3
36,4015,89.8
37,2024,89.3
38,4889,87.5
39,2987,87.0
40,4186,85.2
41,4321,84.3
42,2819,83.4
43,4939,78.9
44,5360,77.9
45,4782,76.1
46,4593,72.9
47,4325,72.3
48,5396,67.5
49,4580,62.5
50,4197,33.4
1,2062,252.7
2,5040,248.9
3,4143,246.6
4,2088,246.3
5,4141,243.2
6,2010,238.3
7,2928,238.0
8,2815,236.9
9,4643,233.3
10,4889,233.0
11,5064,228.0
12,2009,227.8
13,2039,227.1
14,4025,226.9
15,1995,225.6
16,2927,223.1
17,4186,219.1
18,4321,216.5
19,2813,216.0
20,2934,213.4
21,1991,209.7
22,2903,209.5
23,2546,205.9
24,2067,205.0
24,3071,205.0
26,4041,204.1
27,2045,201.6
28,2660,201.3
29,2947,195.1
30,4880,193.8
31,1906,190.5
32,4615,186.0
32,2025,186.0
34,2033,184.6
35,2917,93.4
36,4801,93.0
37,4646,91.6
38,2819,88.8
38,3787,88.8
40,5360,88.0
41,5396,87.4
42,4015,86.5
43,5298,86.1
44,4593,83.4
45,2026,81.6
46,4939,80.7
47,4920,80.2
48,4782,79.3
49,4197,77.0
50,2987,72.0
1,4143,308.8
2,2917,306.6
3,5064,298.9
4,5040,298.1
5,1991,290.1
6,4889,287.6
7,2815,286.2
8,2067,285.5
9,2927,284.1
9,2970,284.1
11,2022,280.8
12,2813,277.0
13,4580,274.0
14,1995,271.5
15,2546,269.3
16,2039,268.6
17,4880,266.8
18,2033,259.5
19,2062,256.3
20,2934,255.3
21,2088,254.7
22,4025,254.0
23,2045,251.6
24,2918,247.0
25,2010,241.1
26,3071,238.1
27,4547,236.4
28,1998,230.8
29,3012,230.7
30,4379,220.3
31,2916,127.1
32,4041,125.4
33,2987,124.6
34,2113,118.8
35,5360,117.9
36,5396,116.9
37,4141,115.9
37,1906,115.9
39,2660,114.6
40,4643,114.1
41,3090,111.0
42,4367,110.1
43,2016,108.9
44,4325,105.1
45,2009,104.7
46,2903,100.5
47,4012,90.8
48,5188,87.4
49,3023,86.6
50,4920,80.0
1,3012,142.6
2,5040,137.6
3,4889,136.6
4,5064,136.0
5,2067,133.1
6,2934,132.6
7,2039,130.9
8,2917,130.8
9,1995,130.4
10,4141,125.8
11,2927,125.3
12,4143,124.1
13,3787,123.9
14,2009,121.8
14,2929,121.8
16,2819,121.2
17,2928,119.9
18,4801,119.5
19,2088,119.0
20,2918,117.2
20,2045,117.2
22,2062,114.9
23,4321,114.5
24,2815,113.0
25,1991,112.7
26,4259,112.2
27,2022,111.6
28,2975,111.3
29,2530,109.9
30,2010,107.6
31,1998,107.2
32,4174,105.2
33,4186,102.4
34,3071,102.2
35,2987,101.1
36,4379,100.8
37,1984,99.9
38,4336,97.5
39,1990,96.2
40,4025,95.8
40,4173,95.8
42,4367,94.8
43,4593,91.2
44,1996,84.4
45,4646,84.1
46,1906,84.0
47,2033,64.4
48,4920,62.7
49,4325,50.5
50,5298,13.3
1,1995,248.3
2,2934,240.4
3,5064,237.2
4,5040,236.8
5,3012,236.3
6,1998,232.2
7,2929,231.7
8,4143,231.0
9,2815,230.5
10,4801,228.6
11,2917,227.5
12,2039,226.0
13,2067,223.6
14,4141,216.3
15,4889,214.8
16,2819,210.3
17,2927,210.2
18,2660,208.4
19,1991,207.7
20,2530,203.5
21,2062,202.6
22,2088,198.5
23,2987,196.6
24,4367,195.3
25,2918,192.0
26,1990,189.2
27,2009,178.5
28,2975,176.0
29,2010,175.6
30,4174,160.6
31,4041,85.3
32,4321,84.9
33,2928,84.1
34,3787,83.6
35,2022,83.1
36,4186,81.8
37,4920,78.9
38,2045,78.1
39,1996,75.4
40,4025,74.0
41,1906,73.6
41,4593,73.6
43,4259,72.6
43,4336,72.6
45,4379,71.2
46,4173,69.0
47,2947,65.0
48,5298,61.3
49,4325,40.9
50,2024,31.0
1,5040,276.5
2,4889,270.4
3,4143,264.9
4,2088,264.2
5,4580,262.8
6,5064,262.4
7,2934,262.3
8,2067,260.4
9,2062,259.2
10,3012,253.7
11,2039,251.5
12,4801,250.6
13,1995,247.8
14,2546,246.3
15,2917,245.6
16,2010,241.9
17,1998,241.1
18,4141,239.1
19,2660,235.5
20,4015,234.9
21,4025,234.6
21,4321,234.6
23,4041,234.4
24,2927,233.3
24,4322,233.3
26,4602,224.4
27,2999,218.1
28,4880,213.2
29,2045,212.2
30,2819,198.9
31,2813,111.4
32,2815,110.1
33,1984,107.5
33,2036,107.5
35,4186,107.4
36,2852,104.7
37,2947,104.3
38,5141,103.7
39,2918,102.9
40,4336,101.5
41,1990,100.7
42,4920,99.5
43,4615,98.2
44,4024,97.8
45,4664,96.1
46,2987,94.6
47,5068,86.8
48,3787,82.4
49,5360,81.5
1,2934,149.1
2,4143,145.0
3,2067,144.2
4,2039,141.3
5,2062,141.2
6,4889,139.8
7,5064,137.5
8,5040,137.1
8,4580,137.1
10,2813,135.5
11,4025,135.1
12,2927,134.6
13,4141,133.5
14,2917,133.0
15,2815,132.0
16,1995,130.7
17,4801,129.4
18,2010,125.3
19,4882,124.9
20,2088,121.7
21,2918,121.6
22,2045,121.2
23,2660,121.1
24,4186,120.5
25,4321,120.1
26,2947,119.3
27,3012,117.9
28,4015,116.1
29,4602,113.5
30,1984,113.1
31,2546,112.0
32,2025,111.6
33,5360,110.7
34,4009,110.1
35,4322,108.9
36,4615,107.5
37,4880,105.6
38,2138,104.6
39,4336,104.3
40,1906,102.5
41,5298,102.4
42,1990,101.6
43,2819,100.8
44,2987,100.5
45,4613,96.4
46,2903,95.6
47,3787,91.0
48,4593,75.7
1,5064,133.9
2,3071,133.5
3,2088,132.7
4,4143,131.8
5,1995,129.2
6,4321,125.4
7,2062,124.5
8,2660,123.9
9,2934,123.1
10,2033,122.6
11,4041,121.5
12,4367,121.2
13,2819,121.0
14,1998,119.4
15,4009,118.5
16,4141,117.9
17,2918,117.1
18,5040,117.0
19,4593,116.7
20,4226,116.2
21,4889,116.1
22,2815,115.2
23,4186,114.8
24,4882,114.3
25,3012,113.9
26,2067,113.6
27,2999,112.5
28,2530,111.6
28,2045,111.6
28,5360,111.6
31,2917,110.1
32,2546,109.8
33,2927,108.9
34,1984,108.5
35,4025,108.3
36,2813,107.9
37,4643,107.1
38,4615,106.2
39,4547,104.7
40,2061,101.6
41,1906,101.5
42,2036,101.1
43,2947,100.3
44,5302,100.1
45,1991,99.8
46,2039,99.6
47,4336,99.3
48,4379,98.8
49,4664,93.8
50,4880,89.4
1,5064,253.4
2,4143,247.7
3,4889,246.3
4,1995,245.7
5,4025,243.8
6,5040,238.5
7,2934,237.6
8,4141,235.3
9,2088,227.3
10,2067,227.1
11,2815,225.2
11,2819,225.2
13,4801,224.8
14,2813,222.5
15,1998,222.3
16,4041,220.1
17,4186,219.4
18,2660,219.3
19,4321,217.6
20,2062,217.5
21,4724,217.4
22,1984,215.4
23,3012,212.4
24,4882,212.1
25,2947,211.6
26,2987,207.6
27,2546,204.3
28,5360,200.2
29,2999,199.3
30,1991,194.0
31,2927,100.7
31,2178,100.7
33,2530,100.3
34,2045,99.9
34,4615,99.9
36,4880,97.6
36,4379,97.6
38,4547,97.5
39,2903,97.2
40,2039,96.7
41,4643,96.6
42,4009,96.2
43,2009,95.4
44,4664,92.6
45,2918,91.1
46,4613,88.8
47,5302,86.7
48,4226,86.6
49,2041,86.2
50,3071,74.0
1,4143,249.5
2,5040,243.5
3,1995,238.5
4,2088,236.0
4,4801,236.0
6,2067,232.0
7,4141,231.5
8,2917,231.0
9,2039,230.0
10,2819,229.0
11,2022,228.5
12,2934,227.0
13,4880,226.0
13,4259,226.0
15,1991,223.5
16,4015,221.5
17,4025,218.5
18,1970,216.5
19,2927,214.0
20,2918,213.5
21,2062,212.5
22,2045,212.0
23,4173,211.0
24,4646,210.0
25,3012,209.5
25,4615,209.5
27,2530,209.0
28,2031,208.0
29,3787,207.0
30,2025,197.5
30,2987,197.5
32,4643,101.5
33,1906,101.0
34,5064,100.0
34,2970,100.0
34,4186,100.0
34,4321,100.0
34,4012,100.0
39,2036,98.0
40,2546,97.0
40,4367,97.0
40,3090,97.0
40,2041,97.0
44,4920,96.5
45,4176,96.0
46,4597,95.0
47,4379,94.5
48,4724,94.0
49,4580,93.5
50,2026,93.0
50,1972,93.0
52,5298,92.5
53,4547,92.0
54,3006,91.5
55,2016,91.0
56,2975,90.0
57,4947,88.5
58,4922,86.5
59,4613,86.0
60,4041,83.5
61,3023,79.0
1,1995,282.5
2,4143,271.4
3,2067,259.4
